*******************************************************************************
Ephemeris / WWW_USER Mon Nov 21 02:03:34 2016 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Jupiter (599)                   {source: jup340_merged}
Center body name: Sun (10)                        {source: jup340_merged}
Center-site name: BODYCENTRIC
*******************************************************************************
Start time      : A.D. 2016-Nov-18 00:00:00.0000 UT      
Stop  time      : A.D. 2028-Nov-18 00:00:00.0000 UT      
Step-size       : 17280 minutes
*******************************************************************************
Target pole/equ : IAU_JUPITER                     {East-longitude -}
Target radii    : 71492.0 x 71492.0 x 66854.0 km  {Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : IAU_SUN                         {East-longitude +}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Target primary  : Sun
Vis. interferer : None
Rel. light bend : Sun                             {source: jup340_merged}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : BOTH
EOP file        : eop.161118.p170209                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2016-NOV-18. PREDICTS-> 2017-FEB-08
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass     n.a.    , Daylight (NO )
Table cut-offs 2: Solar Elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table format    : Comma Separated Values (spreadsheet)
****************************************************************************************************************************************************************
 Date__(UT)__HR:MN, Date_________JDUT, , ,R.A._(ICRF/J2000.0), DEC_(ICRF/J2000.0),   hEcl-Lon,  hEcl-Lat,            delta,     deldot,    ObsEcLon,   ObsEcLat,
****************************************************************************************************************************************************************
$$SOE
 2025-Aug-03 00:00, 2460890.500000000, , , 96.9074989, 23.1923984,  96.346897, -0.094835, 5.15694446376900,  0.6260246,  96.3468967, -0.0948349,
 2025-Aug-15 00:00, 2460902.500000000, , , 98.0087820, 23.1630825,  97.359455, -0.071840, 5.16128746036393,  0.6283071,  97.3594554, -0.0718400,
 2025-Aug-27 00:00, 2460914.500000000, , , 99.1076799, 23.1261827,  98.370320, -0.048862, 5.16563830765337,  0.6273379,  98.3703196, -0.0488618,
 2025-Sep-08 00:00, 2460926.500000000, , ,100.2040644, 23.0817565,  99.379483, -0.025907, 5.16999696172115,  0.6287690,  99.3794828, -0.0259068,
 2025-Sep-20 00:00, 2460938.500000000, , ,101.2978184, 23.0298629, 100.386946, -0.002983, 5.17436197778970,  0.6310586, 100.3869459, -0.0029827,
 2025-Oct-02 00:00, 2460950.500000000, , ,102.3888300, 22.9705643, 101.392712,  0.019904, 5.17873144547724,  0.6308860, 101.3927121,  0.0199035,
 2025-Oct-14 00:00, 2460962.500000000, , ,103.4769784, 22.9039280, 102.396774,  0.042745, 5.18310442446797,  0.6311854, 102.3967742,  0.0427453,
 2025-Oct-26 00:00, 2460974.500000000, , ,104.5621781, 22.8300200, 103.399154,  0.065535, 5.18747875660774,  0.6309667, 103.3991543,  0.0655348,
 2025-Nov-07 00:00, 2460986.500000000, , ,105.6443218, 22.7489127, 104.399852,  0.088266, 5.19185474424578,  0.6306270, 104.3998517,  0.0882661,
 2025-Nov-19 00:00, 2460998.500000000, , ,106.7232832, 22.6606840, 105.398845,  0.110933, 5.19623100338496,  0.6318796, 105.3988446,  0.1109329,
 2025-Dec-01 00:00, 2461010.500000000, , ,107.7989957, 22.5654061, 106.396164,  0.133527, 5.20060279604842,  0.6319032, 106.3961637,  0.1335270,
 2025-Dec-13 00:00, 2461022.500000000, , ,108.8713888, 22.4631565, 107.391833,  0.156042, 5.20497234224892,  0.6293918, 107.3918325,  0.1560423,
 2025-Dec-25 00:00, 2461034.500000000, , ,109.9403322, 22.3540231, 108.385815,  0.178474, 5.20934013283405,  0.6281074, 108.3858154,  0.1784741,
 2026-Jan-06 00:00, 2461046.500000000, , ,111.0057428, 22.2380891, 109.378117,  0.200814, 5.21369916957645,  0.6299040, 109.3781173,  0.2008145,
 2026-Jan-18 00:00, 2461058.500000000, , ,112.0675995, 22.1154321, 110.368797,  0.223057, 5.21805055558178,  0.6285975, 110.3687972,  0.2230566,
 2026-Jan-30 00:00, 2461070.500000000, , ,113.1257996, 21.9861454, 111.357834,  0.245196, 5.22239705667488,  0.6247250, 111.3578343,  0.2451960,
 2026-Feb-11 00:00, 2461082.500000000, , ,114.1802339, 21.8503246, 112.345197,  0.267227, 5.22673252136092,  0.6248973, 112.3451973,  0.2672267,
 2026-Feb-23 00:00, 2461094.500000000, , ,115.2309029, 21.7080496, 113.330955,  0.289141, 5.23105515368685,  0.6235900, 113.3309550,  0.2891408,
 2026-Mar-07 00:00, 2461106.500000000, , ,116.2777419, 21.5594148, 114.315110,  0.310934, 5.23536802597475,  0.6203753, 114.3151103,  0.3109335,
 2026-Mar-19 00:00, 2461118.500000000, , ,117.3206385, 21.4045249, 115.297617,  0.332600, 5.23966769485222,  0.6204123, 115.2976173,  0.3326001,
 2026-Mar-31 00:00, 2461130.500000000, , ,118.3595937, 21.2434650, 116.278534,  0.354133, 5.24395018416767,  0.6172308, 116.2785335,  0.3541329,
 2026-Apr-12 00:00, 2461142.500000000, , ,119.3945748, 21.0763298, 117.257881,  0.375527, 5.24821794761843,  0.6127389, 117.2578805,  0.3755268,
 2026-Apr-24 00:00, 2461154.500000000, , ,120.4254890, 20.9032281, 118.235619,  0.396778, 5.25247023837357,  0.6126709, 118.2356187,  0.3967777,
 2026-May-06 00:00, 2461166.500000000, , ,121.4523241, 20.7242527, 119.211781,  0.417879, 5.25670188106301,  0.6105349, 119.2117815,  0.4178786,
 2026-May-18 00:00, 2461178.500000000, , ,122.4750712, 20.5394986, 120.186401,  0.438824, 5.26091367374880,  0.6059035, 120.1864015,  0.4388243,
 2026-May-30 00:00, 2461190.500000000, , ,123.4936786, 20.3490718, 121.159466,  0.459610, 5.26510657564650,  0.6026778, 121.1594660,  0.4596102,
 2026-Jun-11 00:00, 2461202.500000000, , ,124.5081184, 20.1530739, 122.130982,  0.480231, 5.26927669038314,  0.5997378, 122.1309821,  0.4802307,
 2026-Jun-23 00:00, 2461214.500000000, , ,125.5183806, 19.9516048, 123.100969,  0.500681, 5.27342323045975,  0.5971857, 123.1009693,  0.5006808,
 2026-Jul-05 00:00, 2461226.500000000, , ,126.5244579, 19.7447649, 124.069447,  0.520956, 5.27754592506744,  0.5938374, 124.0694466,  0.5209556,
 2026-Jul-17 00:00, 2461238.500000000, , ,127.5263390, 19.5326566, 125.036425,  0.541050, 5.28164337238919,  0.5888946, 125.0364253,  0.5410501,
 2026-Jul-29 00:00, 2461250.500000000, , ,128.5240051, 19.3153862, 126.001905,  0.560960, 5.28571567939662,  0.5845458, 126.0019054,  0.5609601,
 2026-Aug-10 00:00, 2461262.500000000, , ,129.5174596, 19.0930552, 126.965905,  0.580681, 5.28975965468398,  0.5818430, 126.9659050,  0.5806809,
 2026-Aug-22 00:00, 2461274.500000000, , ,130.5067247, 18.8657607, 127.928457,  0.600207, 5.29377431632110,  0.5785088, 127.9284572,  0.6002072,
 2026-Sep-03 00:00, 2461286.500000000, , ,131.4917959, 18.6336085, 128.889565,  0.619535, 5.29776182079469,  0.5724345, 128.8895654,  0.6195350,
 2026-Sep-15 00:00, 2461298.500000000, , ,132.4726611, 18.3967078, 129.849222,  0.638661, 5.30171789013152,  0.5678496, 129.8492220,  0.6386607,
 2026-Sep-27 00:00, 2461310.500000000, , ,133.4493667, 18.1551516, 130.807474,  0.657579, 5.30564052710359,  0.5644907, 130.8074737,  0.6575788,
 2026-Oct-09 00:00, 2461322.500000000, , ,134.4219374, 17.9090396, 131.764343,  0.676285, 5.30953298373700,  0.5584982, 131.7643430,  0.6762852,
 2026-Oct-21 00:00, 2461334.500000000, , ,135.3903457, 17.6584891, 132.719797,  0.694777, 5.31339180501958,  0.5546553, 132.7197965,  0.6947774,
 2026-Nov-02 00:00, 2461346.500000000, , ,136.3546517, 17.4035904, 133.673886,  0.713050, 5.31721308274094,  0.5502359, 133.6738857,  0.7130501,
 2026-Nov-14 00:00, 2461358.500000000, , ,137.3149139, 17.1444345, 134.626658,  0.731098, 5.32100006054321,  0.5417701, 134.6266575,  0.7310983,
 2026-Nov-26 00:00, 2461370.500000000, , ,138.2710966, 16.8811436, 135.578061,  0.748920, 5.32475204210537,  0.5379711, 135.5780612,  0.7489204,
 2026-Dec-08 00:00, 2461382.500000000, , ,139.2232507, 16.6138125, 136.528130,  0.766512, 5.32846304131055,  0.5350626, 136.5281301,  0.7665119,
 2026-Dec-20 00:00, 2461394.500000000, , ,140.1714644, 16.3425233, 137.476933,  0.783867, 5.33213433476389,  0.5265599, 137.4769332,  0.7838675,
 2027-Jan-01 00:00, 2461406.500000000, , ,141.1157262, 16.0673923, 138.424435,  0.800985, 5.33576888627008,  0.5199765, 138.4244354,  0.8009851,
 2027-Jan-13 00:00, 2461418.500000000, , ,142.0560650, 15.7885228, 139.370640,  0.817862, 5.33936110237561,  0.5156330, 139.3706398,  0.8178619,
 2027-Jan-25 00:00, 2461430.500000000, , ,142.9925699, 15.5059973, 140.315609,  0.834493, 5.34290924101547,  0.5094768, 140.3156091,  0.8344929,
 2027-Feb-06 00:00, 2461442.500000000, , ,143.9252743, 15.2199173, 141.259346,  0.850875, 5.34641707744321,  0.5031453, 141.2593463,  0.8508751,
 2027-Feb-18 00:00, 2461454.500000000, , ,144.8542046, 14.9303879, 142.201845,  0.867006, 5.34988115498169,  0.4965715, 142.2018448,  0.8670061,
 2027-Mar-02 00:00, 2461466.500000000, , ,145.7794303, 14.6374984, 143.143141,  0.882882, 5.35329902361233,  0.4894922, 143.1431406,  0.8828821,
 2027-Mar-14 00:00, 2461478.500000000, , ,146.7010129, 14.3413409, 144.083259,  0.898500, 5.35667280006415,  0.4830251, 144.0832590,  0.8984998,
 2027-Mar-26 00:00, 2461490.500000000, , ,147.6189921, 14.0420158, 145.022201,  0.913857, 5.36000045651739,  0.4775396, 145.0222009,  0.9138569,
 2027-Apr-07 00:00, 2461502.500000000, , ,148.5334299, 13.7396151, 145.959988,  0.928950, 5.36328080696538,  0.4705761, 145.9599883,  0.9289503,
 2027-Apr-19 00:00, 2461514.500000000, , ,149.4443965, 13.4342275, 146.896650,  0.943777, 5.36651385131541,  0.4620005, 146.8966500,  0.9437770,
 2027-May-01 00:00, 2461526.500000000, , ,150.3519486, 13.1259469, 147.832199,  0.958335, 5.36969807186431,  0.4556936, 147.8321991,  0.9583346,
 2027-May-13 00:00, 2461538.500000000, , ,151.2561522, 12.8148627, 148.766657,  0.972620, 5.37283401160550,  0.4492319, 148.7666567,  0.9726198,
 2027-May-25 00:00, 2461550.500000000, , ,152.1570653, 12.5010680, 149.700034,  0.986631, 5.37591996337352,  0.4416770, 149.7000340,  0.9866307,
 2027-Jun-06 00:00, 2461562.500000000, , ,153.0547616, 12.1846496, 150.632357,  1.000365, 5.37895351236845,  0.4350196, 150.6323571,  1.0003647,
 2027-Jun-18 00:00, 2461574.500000000, , ,153.9493297, 11.8656866, 151.563667,  1.013818, 5.38193689569210,  0.4256820, 151.5636667,  1.0138181,
 2027-Jun-30 00:00, 2461586.500000000, , ,154.8408047, 11.5442806, 152.493946,  1.026990, 5.38486946499623,  0.4178684, 152.4939457,  1.0269898,
 2027-Jul-12 00:00, 2461598.500000000, , ,155.7292575, 11.2205192, 153.423213,  1.039878, 5.38774676283721,  0.4135318, 153.4232126,  1.0398782,
 2027-Jul-24 00:00, 2461610.500000000, , ,156.6148108, 10.8944662, 154.351541,  1.052479, 5.39056993661383,  0.4039657, 154.3515412,  1.0524788,
 2027-Aug-05 00:00, 2461622.500000000, , ,157.4975002, 10.5662215, 155.278911,  1.064790, 5.39334155226615,  0.3938713, 155.2789111,  1.0647901,
 2027-Aug-17 00:00, 2461634.500000000, , ,158.3773744, 10.2358811, 156.205314,  1.076812, 5.39605701469712,  0.3882647, 156.2053142,  1.0768118,
 2027-Aug-29 00:00, 2461646.500000000, , ,159.2545655,  9.9035038, 157.130831,  1.088540, 5.39871415170755,  0.3801121, 157.1308308,  1.0885399,
 2027-Sep-10 00:00, 2461658.500000000, , ,160.1291334,  9.5691779, 158.055464,  1.099972, 5.40131758669097,  0.3710717, 158.0554638,  1.0999719,
 2027-Sep-22 00:00, 2461670.500000000, , ,161.0011166,  9.2330025, 158.979191,  1.111108, 5.40386462628944,  0.3637326, 158.9791912,  1.1111080,
 2027-Oct-04 00:00, 2461682.500000000, , ,161.8706329,  8.8950417, 159.902075,  1.121946, 5.40635079973331,  0.3546199, 159.9020754,  1.1219457,
 2027-Oct-16 00:00, 2461694.500000000, , ,162.7377707,  8.5553701, 160.824148,  1.132482, 5.40878088196270,  0.3453763, 160.8241476,  1.1324817,
 2027-Oct-28 00:00, 2461706.500000000, , ,163.6025707,  8.2140842, 161.745386,  1.142716, 5.41115398741365,  0.3383585, 161.7453859,  1.1427161,
 2027-Nov-09 00:00, 2461718.500000000, , ,164.4651277,  7.8712573, 162.665826,  1.152648, 5.41346484346580,  0.3307126, 162.6658259,  1.1526476,
 2027-Nov-21 00:00, 2461730.500000000, , ,165.3255541,  7.5269517, 163.585523,  1.162273, 5.41571660791176,  0.3199007, 163.5855227,  1.1622725,
 2027-Dec-03 00:00, 2461742.500000000, , ,166.1839025,  7.1812573, 164.504466,  1.171590, 5.41791008603107,  0.3105953, 164.5044656,  1.1715905,
 2027-Dec-15 00:00, 2461754.500000000, , ,167.0402433,  6.8342567, 165.422662,  1.180601, 5.42004153191732,  0.3041332, 165.4226623,  1.1806011,
 2027-Dec-27 00:00, 2461766.500000000, , ,167.8946921,  6.4860100, 166.340170,  1.189302, 5.42211121610305,  0.2948610, 166.3401696,  1.1893018,
 2028-Jan-08 00:00, 2461778.500000000, , ,168.7473242,  6.1365956, 167.257000,  1.197691, 5.42411979099746,  0.2850685, 167.2570003,  1.1976913,
 2028-Jan-20 00:00, 2461790.500000000, , ,169.5982115,  5.7860931, 168.173163,  1.205769, 5.42606659651969,  0.2762560, 168.1731626,  1.2057687,
 2028-Feb-01 00:00, 2461802.500000000, , ,170.4474480,  5.4345713, 169.088689,  1.213533, 5.42795077224358,  0.2662758, 169.0886888,  1.2135325,
 2028-Feb-13 00:00, 2461814.500000000, , ,171.2951131,  5.0821060, 170.003595,  1.220982, 5.42977085288287,  0.2588004, 170.0035946,  1.2209821,
 2028-Feb-25 00:00, 2461826.500000000, , ,172.1413036,  4.7287635, 170.917915,  1.228116, 5.43152726296987,  0.2501571, 170.9179151,  1.2281156,
 2028-Mar-08 00:00, 2461838.500000000, , ,172.9860997,  4.3746173, 171.831667,  1.234932, 5.43322063893763,  0.2381763, 171.8316668,  1.2349317,
 2028-Mar-20 00:00, 2461850.500000000, , ,173.8295642,  4.0197501, 172.744846,  1.241431, 5.43484887762450,  0.2298941, 172.7448464,  1.2414308,
 2028-Apr-01 00:00, 2461862.500000000, , ,174.6718139,  3.6642182, 173.657510,  1.247611, 5.43641091709511,  0.2216474, 173.6575100,  1.2476111,
 2028-Apr-13 00:00, 2461874.500000000, , ,175.5129323,  3.3080918, 174.569678,  1.253471, 5.43790903090412,  0.2109337, 174.5696778,  1.2534708,
 2028-Apr-25 00:00, 2461886.500000000, , ,176.3529682,  2.9514587, 175.481330,  1.259011, 5.43934209255532,  0.2024188, 175.4813304,  1.2590108,
 2028-May-07 00:00, 2461898.500000000, , ,177.1920421,  2.5943731, 176.392528,  1.264230, 5.44070653151162,  0.1925191, 176.3925276,  1.2642300,
 2028-May-19 00:00, 2461910.500000000, , ,178.0302514,  2.2368974, 177.303305,  1.269126, 5.44200587597670,  0.1812920, 177.3033045,  1.2691260,
 2028-May-31 00:00, 2461922.500000000, , ,178.8676352,  1.8791221, 178.213632,  1.273699, 5.44324100705726,  0.1733278, 178.2136316,  1.2736993,
 2028-Jun-12 00:00, 2461934.500000000, , ,179.7042971,  1.5211099, 179.123549,  1.277951, 5.44440588917899,  0.1651217, 179.1235491,  1.2779511,
 2028-Jun-24 00:00, 2461946.500000000, , ,180.5403605,  1.1629098, 180.033121,  1.281878, 5.44550371165342,  0.1533350, 180.0331210,  1.2818781,
 2028-Jul-06 00:00, 2461958.500000000, , ,181.3758744,  0.8046059, 180.942329,  1.285480, 5.44653812430142,  0.1423344, 180.9423289,  1.2854799,
 2028-Jul-18 00:00, 2461970.500000000, , ,182.2109068,  0.4462769, 181.851174,  1.288759, 5.44750300283426,  0.1351291, 181.8511740,  1.2887589,
 2028-Jul-30 00:00, 2461982.500000000, , ,183.0455931,  0.0879666, 182.759733,  1.291713, 5.44839869578828,  0.1258617, 182.7597333,  1.2917127,
 2028-Aug-11 00:00, 2461994.500000000, , ,183.8800108, -0.2702556, 183.668020,  1.294339, 5.44922952693466,  0.1139502, 183.6680202,  1.2943395,
 2028-Aug-23 00:00, 2462006.500000000, , ,184.7142067, -0.6283029, 184.576013,  1.296642, 5.44999229739867,  0.1050183, 184.5760134,  1.2966416,
 2028-Sep-04 00:00, 2462018.500000000, , ,185.5483014, -0.9861241, 185.483774,  1.298618, 5.45068540502765,  0.0952715, 185.4837736,  1.2986182,
 2028-Sep-16 00:00, 2462030.500000000, , ,186.3823902, -1.3436580, 186.391334,  1.300268, 5.45131139756093,  0.0847205, 186.3913338,  1.3002677,
 2028-Sep-28 00:00, 2462042.500000000, , ,187.2165264, -1.7008225, 187.298681,  1.301591, 5.45186977327406,  0.0768339, 187.2986811,  1.3015913,
 2028-Oct-10 00:00, 2462054.500000000, , ,188.0508155, -2.0575597, 188.205860,  1.302589, 5.45235880711866,  0.0658098, 188.2058596,  1.3025887,
 2028-Oct-22 00:00, 2462066.500000000, , ,188.8853499, -2.4138067, 189.112900,  1.303259, 5.45277919752457,  0.0542702, 189.1129001,  1.3032591,
 2028-Nov-03 00:00, 2462078.500000000, , ,189.7201999, -2.7694905, 190.019809,  1.303603, 5.45313154586893,  0.0462784, 190.0198089,  1.3036030,
 2028-Nov-15 00:00, 2462090.500000000, , ,190.5554589, -3.1245478, 190.926618,  1.303620, 5.45341476920869,  0.0363227, 190.9266179,  1.3036202,
$$EOE
****************************************************************************************************************************************************************
Column meaning:
 
TIME

  Prior to 1962, times are UT1. Dates thereafter are UTC. Any 'b' symbol in
the 1st-column denotes a B.C. date. First-column blank (" ") denotes an A.D.
date. Calendar dates prior to 1582-Oct-15 are in the Julian calendar system.
Later calendar dates are in the Gregorian system.

  Time tags refer to the same instant throughout the solar system, regardless
of where the observer is located. For example, if an observation from the
surface of another body has an output time-tag of 12:31:00 UTC, an Earth-based
time-scale, it refers to the instant on that body simultaneous to 12:31:00 UTC
on Earth.

  The Barycentric Dynamical Time scale (TDB) is used internally as defined by
the planetary equations of motion. Conversion between TDB and the selected
non-uniform UT output time-scale has not been determined for UTC times after
the next July or January 1st. The last known leap-second is used as a constant
over future intervals.

  NOTE: "n.a." in output means quantity "not available" at the print-time.
 
 R.A.___(J2000.0)___DEC. =
   J2000.0 astrometric right ascension and declination of target center.
Adjusted for light-time. Units: DEGREES
 
   hEcl-Lon   hEcl-Lat =
     Geometric heliocentric J2000 ecliptic longitude and latitude of target
center at the instant light leaves it to be observed at print time (print time
minus 1-way light-time).  Units: DEGREES
 
 delta  deldot =
   Range ("delta") and range-rate ("delta-dot") of target center with respect
to the observer at the instant light seen by the observer at print-time would
have left the target center (print-time minus down-leg light-time); the
distance traveled by a light ray emanating from the center of the target and
recorded by the observer at print-time. "deldot" is a projection of the
velocity vector along this ray, the light-time-corrected line-of-sight from the
coordinate center, and indicates relative motion. A positive "deldot" means the
target center is moving away from the observer (coordinate center). A negative
"deldot" means the target center is moving toward the observer.
Units: AU and KM/S
 
 ObsEcLon ObsEcLat =
   Observer-centered J2000 ecliptic longitude and latitude of the target
center's apparent position, adjusted for light-time, the gravitational
deflection of light and stellar aberration. Units: DEGREES


 Computations by ...
     Solar System Dynamics Group, Horizons On-Line Ephemeris System
     4800 Oak Grove Drive, Jet Propulsion Laboratory
     Pasadena, CA  91109   USA
     Information: http://ssd.jpl.nasa.gov/
     Connect    : telnet://ssd.jpl.nasa.gov:6775  (via browser)
                  telnet ssd.jpl.nasa.gov 6775    (via command-line)
     Author     : Jon.Giorgini@jpl.nasa.gov

****************************************************************************************************************************************************************
