*******************************************************************************
Ephemeris / WWW_USER Mon Nov 21 02:14:54 2016 Pasadena, USA      / Horizons    
*******************************************************************************
Target body name: Venus (299)                     {source: DE431mx}
Center body name: Sun (10)                        {source: DE431mx}
Center-site name: BODYCENTRIC
*******************************************************************************
Start time      : A.D. 2016-Nov-21 00:00:00.0000 UT      
Stop  time      : A.D. 2017-Jul-04 00:00:00.0000 UT      
Step-size       : 840 minutes
*******************************************************************************
Target pole/equ : IAU_VENUS                       {East-longitude +}
Target radii    : 6051.8 x 6051.8 x 6051.8 km     {Equator, meridian, pole}    
Center geodetic : 0.00000000,0.00000000,0.0000000 {E-lon(deg),Lat(deg),Alt(km)}
Center cylindric: 0.00000000,0.00000000,0.0000000 {E-lon(deg),Dxy(km),Dz(km)}
Center pole/equ : IAU_SUN                         {East-longitude +}
Center radii    : 696000.0 x 696000.0 x 696000.0 k{Equator, meridian, pole}    
Target primary  : Sun
Vis. interferer : None
Rel. light bend : Sun                             {source: DE431mx}
Rel. lght bnd GM: 1.3271E+11 km^3/s^2                                          
Atmos refraction: NO (AIRLESS)
RA format       : DEG
Time format     : BOTH
EOP file        : eop.161118.p170209                                           
EOP coverage    : DATA-BASED 1962-JAN-20 TO 2016-NOV-18. PREDICTS-> 2017-FEB-08
Units conversion: 1 au= 149597870.700 km, c= 299792.458 km/s, 1 day= 86400.0 s 
Table cut-offs 1: Elevation (-90.0deg=NO ),Airmass     n.a.    , Daylight (NO )
Table cut-offs 2: Solar Elongation (  0.0,180.0=NO ),Local Hour Angle( 0.0=NO )
Table format    : Comma Separated Values (spreadsheet)
****************************************************************************************************************************************************************
 Date__(UT)__HR:MN, Date_________JDUT, , ,R.A._(ICRF/J2000.0), DEC_(ICRF/J2000.0),   hEcl-Lon,  hEcl-Lat,            delta,     deldot,    ObsEcLon,   ObsEcLat,
****************************************************************************************************************************************************************
$$SOE
 2017-Apr-21 16:00, 2457865.166666667, , ,226.5196129,-15.7986988, 228.519050,  1.600800, 0.72390139222739,  0.2357981, 228.5190503,  1.6008000,
 2017-Apr-22 06:00, 2457865.750000000, , ,227.4384041,-16.0987450, 229.451106,  1.551865, 0.72398075140071,  0.2353014, 229.4511055,  1.5518647,
 2017-Apr-22 20:00, 2457866.333333333, , ,228.3597562,-16.3947896, 230.382913,  1.502530, 0.72405993266870,  0.2347420, 230.3829132,  1.5025297,
 2017-Apr-23 10:00, 2457866.916666667, , ,229.2836922,-16.6867470, 231.314475,  1.452808, 0.72413891493974,  0.2341201, 231.3144748,  1.4528085,
 2017-Apr-24 00:00, 2457867.500000000, , ,230.2102328,-16.9745317, 232.245792,  1.402714, 0.72421767718985,  0.2334359, 232.2457923,  1.4027143,
 2017-Apr-24 14:00, 2457868.083333333, , ,231.1393957,-17.2580588, 233.176867,  1.352261, 0.72429619846822,  0.2326897, 233.1768673,  1.3522607,
 2017-Apr-25 04:00, 2457868.666666667, , ,232.0711959,-17.5372438, 234.107702,  1.301461, 0.72437445790275,  0.2318816, 234.1077018,  1.3014612,
 2017-Apr-25 18:00, 2457869.250000000, , ,233.0056454,-17.8120026, 235.038298,  1.250329, 0.72445243470550,  0.2310119, 235.0382978,  1.2503293,
 2017-Apr-26 08:00, 2457869.833333333, , ,233.9427536,-18.0822519, 235.968657,  1.198879, 0.72453010817815,  0.2300809, 235.9686573,  1.1988789,
 2017-Apr-26 22:00, 2457870.416666667, , ,234.8825266,-18.3479087, 236.898783,  1.147124, 0.72460745771741,  0.2290889, 236.8987825,  1.1471235,
 2017-Apr-27 12:00, 2457871.000000000, , ,235.8249676,-18.6088909, 237.828676,  1.095077, 0.72468446282035,  0.2280362, 237.8286758,  1.0950771,
 2017-Apr-28 02:00, 2457871.583333333, , ,236.7700769,-18.8651168, 238.758339,  1.042753, 0.72476110308978,  0.2269232, 238.7583393,  1.0427534,
 2017-Apr-28 16:00, 2457872.166666667, , ,237.7178514,-19.1165057, 239.687776,  0.990166, 0.72483735823947,  0.2257501, 239.6877756,  0.9901663,
 2017-Apr-29 06:00, 2457872.750000000, , ,238.6682848,-19.3629775, 240.616987,  0.937330, 0.72491320809943,  0.2245172, 240.6169872,  0.9373299,
 2017-Apr-29 20:00, 2457873.333333333, , ,239.6213679,-19.6044532, 241.545977,  0.884258, 0.72498863262107,  0.2232251, 241.5459766,  0.8842581,
 2017-Apr-30 10:00, 2457873.916666667, , ,240.5770878,-19.8408543, 242.474747,  0.830965, 0.72506361188233,  0.2218741, 242.4747466,  0.8309650,
 2017-May-01 00:00, 2457874.500000000, , ,241.5354287,-20.0721037, 243.403300,  0.777465, 0.72513812609276,  0.2204644, 243.4032998,  0.7774646,
 2017-May-01 14:00, 2457875.083333333, , ,242.4963712,-20.2981250, 244.331639,  0.723771, 0.72521215559857,  0.2189967, 244.3316391,  0.7237711,
 2017-May-02 04:00, 2457875.666666667, , ,243.4598927,-20.5188432, 245.259767,  0.669899, 0.72528568088757,  0.2174713, 245.2597674,  0.6698986,
 2017-May-02 18:00, 2457876.250000000, , ,244.4259671,-20.7341840, 246.187688,  0.615861, 0.72535868259407,  0.2158886, 246.1876876,  0.6158612,
 2017-May-03 08:00, 2457876.833333333, , ,245.3945649,-20.9440747, 247.115403,  0.561673, 0.72543114150379,  0.2142491, 247.1154027,  0.5616732,
 2017-May-03 22:00, 2457877.416666667, , ,246.3656533,-21.1484438, 248.042916,  0.507349, 0.72550303855856,  0.2125532, 248.0429159,  0.5073488,
 2017-May-04 12:00, 2457878.000000000, , ,247.3391961,-21.3472210, 248.970230,  0.452902, 0.72557435486111,  0.2108016, 248.9702303,  0.4529022,
 2017-May-05 02:00, 2457878.583333333, , ,248.3151535,-21.5403375, 249.897349,  0.398348, 0.72564507167972,  0.2089945, 249.8973491,  0.3983477,
 2017-May-05 16:00, 2457879.166666667, , ,249.2934824,-21.7277259, 250.824276,  0.343699, 0.72571517045281,  0.2071327, 250.8242755,  0.3436995,
 2017-May-06 06:00, 2457879.750000000, , ,250.2741365,-21.9093204, 251.751013,  0.288972, 0.72578463279348,  0.2052165, 251.7510130,  0.2889718,
 2017-May-06 20:00, 2457880.333333333, , ,251.2570659,-22.0850567, 252.677565,  0.234179, 0.72585344049399,  0.2032465, 252.6775649,  0.2341791,
 2017-May-07 10:00, 2457880.916666667, , ,252.2422175,-22.2548724, 253.603935,  0.179335, 0.72592157553019,  0.2012233, 253.6039346,  0.1793354,
 2017-May-08 00:00, 2457881.500000000, , ,253.2295347,-22.4187065, 254.530126,  0.124455, 0.72598902006584,  0.1991475, 254.5301256,  0.1244551,
 2017-May-08 14:00, 2457882.083333333, , ,254.2189580,-22.5765001, 255.456142,  0.069552, 0.72605575645691,  0.1970196, 255.4561415,  0.0695524,
 2017-May-09 04:00, 2457882.666666667, , ,255.2104243,-22.7281960, 256.381986,  0.014642, 0.72612176725586,  0.1948402, 256.3819858,  0.0146416,
 2017-May-09 18:00, 2457883.250000000, , ,256.2038676,-22.8737389, 257.307662, -0.040263, 0.72618703521574,  0.1926099, 257.3076622, -0.0402630,
 2017-May-10 08:00, 2457883.833333333, , ,257.1992189,-23.0130755, 258.233174, -0.095147, 0.72625154329434,  0.1903293, 258.2331743, -0.0951474,
 2017-May-10 22:00, 2457884.416666667, , ,258.1964060,-23.1461547, 259.158526, -0.149997, 0.72631527465826,  0.1879991, 259.1585258, -0.1499973,
 2017-May-11 12:00, 2457885.000000000, , ,259.1953538,-23.2729273, 260.083720, -0.204798, 0.72637821268687,  0.1856198, 260.0837204, -0.2047985,
 2017-May-12 02:00, 2457885.583333333, , ,260.1959845,-23.3933464, 261.008762, -0.259537, 0.72644034097626,  0.1831922, 261.0087620, -0.2595368,
 2017-May-12 16:00, 2457886.166666667, , ,261.1982174,-23.5073674, 261.933654, -0.314198, 0.72650164334315,  0.1807169, 261.9336543, -0.3141983,
 2017-May-13 06:00, 2457886.750000000, , ,262.2019694,-23.6149477, 262.858401, -0.368769, 0.72656210382863,  0.1781946, 262.8584012, -0.3687687,
 2017-May-13 20:00, 2457887.333333333, , ,263.2071546,-23.7160473, 263.783006, -0.423234, 0.72662170670203,  0.1756259, 263.7830065, -0.4232341,
 2017-May-14 10:00, 2457887.916666667, , ,264.2136850,-23.8106284, 264.707474, -0.477580, 0.72668043646452,  0.1730115, 264.7074741, -0.4775804,
 2017-May-15 00:00, 2457888.500000000, , ,265.2214701,-23.8986559, 265.631808, -0.531794, 0.72673827785280,  0.1703522, 265.6318079, -0.5317937,
 2017-May-15 14:00, 2457889.083333333, , ,266.2304174,-23.9800970, 266.556012, -0.585860, 0.72679521584268,  0.1676487, 266.5560118, -0.5858600,
 2017-May-16 04:00, 2457889.666666667, , ,267.2404322,-24.0549213, 267.480090, -0.639766, 0.72685123565258,  0.1649016, 267.4800898, -0.6397656,
 2017-May-16 18:00, 2457890.250000000, , ,268.2514183,-24.1231012, 268.404046, -0.693497, 0.72690632274700,  0.1621118, 268.4040459, -0.6934966,
 2017-May-17 08:00, 2457890.833333333, , ,269.2632774,-24.1846115, 269.327884, -0.747039, 0.72696046283993,  0.1592799, 269.3278840, -0.7470392,
 2017-May-17 22:00, 2457891.416666667, , ,270.2759099,-24.2394299, 270.251608, -0.800380, 0.72701364189814,  0.1564068, 270.2516081, -0.8003798,
 2017-May-18 12:00, 2457892.000000000, , ,271.2892148,-24.2875366, 271.175222, -0.853505, 0.72706584614448,  0.1534932, 271.1752223, -0.8535047,
 2017-May-19 02:00, 2457892.583333333, , ,272.3030896,-24.3289143, 272.098730, -0.906400, 0.72711706206107,  0.1505398, 272.0987304, -0.9064003,
 2017-May-19 16:00, 2457893.166666667, , ,273.3174312,-24.3635489, 273.022137, -0.959053, 0.72716727639244,  0.1475475, 273.0221365, -0.9590531,
 2017-May-20 06:00, 2457893.750000000, , ,274.3321353,-24.3914285, 273.945445, -1.011450, 0.72721647614863,  0.1445170, 273.9454447, -1.0114497,
 2017-May-20 20:00, 2457894.333333333, , ,275.3470968,-24.4125443, 274.868659, -1.063577, 0.72726464860814,  0.1414491, 274.8686589, -1.0635768,
 2017-May-21 10:00, 2457894.916666667, , ,276.3622104,-24.4268902, 275.791783, -1.115421, 0.72731178132091,  0.1383447, 275.7917832, -1.1154210,
 2017-May-22 00:00, 2457895.500000000, , ,277.3773702,-24.4344628, 276.714822, -1.166969, 0.72735786211119,  0.1352046, 276.7148215, -1.1669691,
 2017-May-22 14:00, 2457896.083333333, , ,278.3924702,-24.4352614, 277.637778, -1.218208, 0.72740287908032,  0.1320296, 277.6377779, -1.2182080,
 2017-May-23 04:00, 2457896.666666667, , ,279.4074043,-24.4292884, 278.560656, -1.269125, 0.72744682060951,  0.1288205, 278.5606563, -1.2691248,
 2017-May-23 18:00, 2457897.250000000, , ,280.4220667,-24.4165486, 279.483461, -1.319706, 0.72748967536244,  0.1255781, 279.4834608, -1.3197063,
 2017-May-24 08:00, 2457897.833333333, , ,281.4363519,-24.3970497, 280.406195, -1.369940, 0.72753143228793,  0.1223034, 280.4061954, -1.3699398,
 2017-May-24 22:00, 2457898.416666667, , ,282.4501551,-24.3708023, 281.328864, -1.419812, 0.72757208062242,  0.1189972, 281.3288639, -1.4198125,
 2017-May-25 12:00, 2457899.000000000, , ,283.4633718,-24.3378195, 282.251470, -1.469312, 0.72761160989244,  0.1156603, 282.2514703, -1.4693116,
 2017-May-26 02:00, 2457899.583333333, , ,284.4758989,-24.2981172, 283.174019, -1.518425, 0.72765000991702,  0.1122937, 283.1740186, -1.5184248,
 2017-May-26 16:00, 2457900.166666667, , ,285.4876340,-24.2517140, 284.096513, -1.567139, 0.72768727080996,  0.1088981, 284.0965127, -1.5671393,
 2017-May-27 06:00, 2457900.750000000, , ,286.4984761,-24.1986313, 285.018956, -1.615443, 0.72772338298212,  0.1054745, 285.0189564, -1.6154430,
 2017-May-27 20:00, 2457901.333333333, , ,287.5083254,-24.1388928, 285.941354, -1.663324, 0.72775833714360,  0.1020238, 285.9413537, -1.6633235,
 2017-May-28 10:00, 2457901.916666667, , ,288.5170839,-24.0725251, 286.863708, -1.710769, 0.72779212430579,  0.0985469, 286.8637084, -1.7107687,
 2017-May-29 00:00, 2457902.500000000, , ,289.5246552,-23.9995573, 287.786024, -1.757767, 0.72782473578348,  0.0950446, 287.7860244, -1.7577666,
 2017-May-29 14:00, 2457903.083333333, , ,290.5309446,-23.9200209, 288.708305, -1.804305, 0.72785616319675,  0.0915179, 288.7083053, -1.8043051,
 2017-May-30 04:00, 2457903.666666667, , ,291.5358596,-23.8339501, 289.630555, -1.850373, 0.72788639847291,  0.0879677, 289.6305550, -1.8503725,
 2017-May-30 18:00, 2457904.250000000, , ,292.5393097,-23.7413812, 290.552777, -1.895957, 0.72791543384829,  0.0843949, 290.5527773, -1.8959572,
 2017-May-31 08:00, 2457904.833333333, , ,293.5412069,-23.6423532, 291.474976, -1.941047, 0.72794326187002,  0.0808005, 291.4749758, -1.9410475,
 2017-May-31 22:00, 2457905.416666667, , ,294.5414653,-23.5369073, 292.397154, -1.985632, 0.72796987539765,  0.0771853, 292.3971542, -1.9856320,
 2017-Jun-01 12:00, 2457906.000000000, , ,295.5400016,-23.4250869, 293.319316, -2.029699, 0.72799526760481,  0.0735504, 293.3193162, -2.0296994,
 2017-Jun-02 02:00, 2457906.583333333, , ,296.5367351,-23.3069378, 294.241465, -2.073238, 0.72801943198070,  0.0698966, 294.2414653, -2.0732384,
 2017-Jun-02 16:00, 2457907.166666667, , ,297.5315880,-23.1825078, 295.163605, -2.116238, 0.72804236233159,  0.0662248, 295.1636052, -2.1162382,
 2017-Jun-03 06:00, 2457907.750000000, , ,298.5244852,-23.0518468, 296.085739, -2.158688, 0.72806405278215,  0.0625361, 296.0857394, -2.1586876,
 2017-Jun-03 20:00, 2457908.333333333, , ,299.5153544,-22.9150068, 297.007871, -2.200576, 0.72808449777680,  0.0588314, 297.0078713, -2.2005760,
 2017-Jun-04 10:00, 2457908.916666667, , ,300.5041264,-22.7720419, 297.930005, -2.241893, 0.72810369208096,  0.0551117, 297.9300045, -2.2418927,
 2017-Jun-05 00:00, 2457909.500000000, , ,301.4907351,-22.6230079, 298.852142, -2.282627, 0.72812163078218,  0.0513778, 298.8521424, -2.2826272,
 2017-Jun-05 14:00, 2457910.083333333, , ,302.4751174,-22.4679624, 299.774288, -2.322769, 0.72813830929126,  0.0476308, 299.7742882, -2.3227691,
 2017-Jun-06 04:00, 2457910.666666667, , ,303.4572135,-22.3069651, 300.696445, -2.362308, 0.72815372334329,  0.0438716, 300.6964454, -2.3623083,
 2017-Jun-06 18:00, 2457911.250000000, , ,304.4369668,-22.1400772, 301.618617, -2.401235, 0.72816786899855,  0.0401012, 301.6186173, -2.4012347,
 2017-Jun-07 08:00, 2457911.833333333, , ,305.4143240,-21.9673613, 302.540807, -2.439538, 0.72818074264343,  0.0363206, 302.5408071, -2.4395383,
 2017-Jun-07 22:00, 2457912.416666667, , ,306.3892351,-21.7888822, 303.463018, -2.477209, 0.72819234099122,  0.0325307, 303.4630180, -2.4772094,
 2017-Jun-08 12:00, 2457913.000000000, , ,307.3616535,-21.6047055, 304.385253, -2.514238, 0.72820266108282,  0.0287325, 304.3852531, -2.5142384,
 2017-Jun-09 02:00, 2457913.583333333, , ,308.3315357,-21.4148988, 305.307516, -2.550616, 0.72821170028742,  0.0249269, 305.3075156, -2.5506159,
 2017-Jun-09 16:00, 2457914.166666667, , ,309.2988420,-21.2195308, 306.229808, -2.586333, 0.72821945630305,  0.0211151, 306.2298085, -2.5863326,
 2017-Jun-10 06:00, 2457914.750000000, , ,310.2635357,-21.0186715, 307.152135, -2.621379, 0.72822592715712,  0.0172978, 307.1521348, -2.6213793,
 2017-Jun-10 20:00, 2457915.333333333, , ,311.2255838,-20.8123923, 308.074498, -2.655747, 0.72823111120679,  0.0134762, 308.0744975, -2.6557471,
 2017-Jun-11 10:00, 2457915.916666667, , ,312.1849565,-20.6007656, 308.996900, -2.689427, 0.72823500713939,  0.0096512, 308.9968996, -2.6894272,
 2017-Jun-12 00:00, 2457916.500000000, , ,313.1416274,-20.3838650, 309.919344, -2.722411, 0.72823761397264,  0.0058237, 309.9193438, -2.7224109,
 2017-Jun-12 14:00, 2457917.083333333, , ,314.0955734,-20.1617651, 310.841833, -2.754690, 0.72823893105486,  0.0019949, 310.8418330, -2.7546899,
 2017-Jun-13 04:00, 2457917.666666667, , ,315.0467750,-19.9345416, 311.764370, -2.786256, 0.72823895806509, -0.0018345, 311.7643700, -2.7862558,
 2017-Jun-13 18:00, 2457918.250000000, , ,315.9952157,-19.7022710, 312.686957, -2.817101, 0.72823769501312, -0.0056633, 312.6869575, -2.8171006,
 2017-Jun-14 08:00, 2457918.833333333, , ,316.9408825,-19.4650306, 313.609598, -2.847216, 0.72823514223947, -0.0094907, 313.6095981, -2.8472162,
 2017-Jun-14 22:00, 2457919.416666667, , ,317.8837654,-19.2228988, 314.532294, -2.876595, 0.72823130041523, -0.0133155, 314.5322944, -2.8765950,
 2017-Jun-15 12:00, 2457920.000000000, , ,318.8238578,-18.9759543, 315.455049, -2.905229, 0.72822617054187, -0.0171369, 315.4550491, -2.9052293,
 2017-Jun-16 02:00, 2457920.583333333, , ,319.7611562,-18.7242770, 316.377865, -2.933112, 0.72821975395097, -0.0209539, 316.3778647, -2.9331118,
 2017-Jun-16 16:00, 2457921.166666667, , ,320.6956602,-18.4679469, 317.300743, -2.960235, 0.72821205230385, -0.0247654, 317.3007435, -2.9602352,
 2017-Jun-17 06:00, 2457921.750000000, , ,321.6273725,-18.2070451, 318.223688, -2.986593, 0.72820306759113, -0.0285705, 318.2236880, -2.9865926,
 2017-Jun-17 20:00, 2457922.333333333, , ,322.5562987,-17.9416529, 319.146701, -3.012177, 0.72819280213220, -0.0323683, 319.1467006, -3.0121770,
 2017-Jun-18 10:00, 2457922.916666667, , ,323.4824474,-17.6718521, 320.069784, -3.036982, 0.72818125857463, -0.0361577, 320.0697836, -3.0369819,
 2017-Jun-19 00:00, 2457923.500000000, , ,324.4058302,-17.3977251, 320.992939, -3.061001, 0.72816843989349, -0.0399378, 320.9929392, -3.0610008,
 2017-Jun-19 14:00, 2457924.083333333, , ,325.3264613,-17.1193545, 321.916170, -3.084227, 0.72815434939063, -0.0437076, 321.9161697, -3.0842273,
 2017-Jun-20 04:00, 2457924.666666667, , ,326.2443579,-16.8368236, 322.839477, -3.106655, 0.72813899069382, -0.0474662, 322.8394772, -3.1066555,
 2017-Jun-20 18:00, 2457925.250000000, , ,327.1595398,-16.5502155, 323.762864, -3.128279, 0.72812236775589, -0.0512125, 323.7628638, -3.1282794,
 2017-Jun-21 08:00, 2457925.833333333, , ,328.0720293,-16.2596140, 324.686331, -3.149093, 0.72810448485374, -0.0549457, 324.6863315, -3.1490934,
 2017-Jun-21 22:00, 2457926.416666667, , ,328.9818514,-15.9651029, 325.609882, -3.169092, 0.72808534658734, -0.0586647, 325.6098824, -3.1690919,
 2017-Jun-22 12:00, 2457927.000000000, , ,329.8890337,-15.6667664, 326.533518, -3.188270, 0.72806495787863, -0.0623687, 326.5335185, -3.1882697,
 2017-Jun-23 02:00, 2457927.583333333, , ,330.7936059,-15.3646886, 327.457242, -3.206622, 0.72804332397031, -0.0660566, 327.4572416, -3.2066218,
 2017-Jun-23 16:00, 2457928.166666667, , ,331.6956004,-15.0589539, 328.381054, -3.224143, 0.72802045042470, -0.0697275, 328.3810536, -3.2241431,
 2017-Jun-24 06:00, 2457928.750000000, , ,332.5950518,-14.7496468, 329.304956, -3.240829, 0.72799634312236, -0.0733805, 329.3049563, -3.2408290,
 2017-Jun-24 20:00, 2457929.333333333, , ,333.4919968,-14.4368519, 330.228951, -3.256675, 0.72797100826079, -0.0770147, 330.2289515, -3.2566752,
 2017-Jun-25 10:00, 2457929.916666667, , ,334.3864742,-14.1206538, 331.153041, -3.271677, 0.72794445235296, -0.0806290, 331.1530409, -3.2716772,
 2017-Jun-26 00:00, 2457930.500000000, , ,335.2785252,-13.8011372, 332.077226, -3.285831, 0.72791668222587, -0.0842226, 332.0772262, -3.2858310,
 2017-Jun-26 14:00, 2457931.083333333, , ,336.1681926,-13.4783866, 333.001509, -3.299133, 0.72788770501894, -0.0877946, 333.0015090, -3.2991328,
 2017-Jun-27 04:00, 2457931.666666667, , ,337.0555215,-13.1524868, 333.925891, -3.311579, 0.72785752818244, -0.0913440, 333.9258909, -3.3115789,
 2017-Jun-27 18:00, 2457932.250000000, , ,337.9405586,-12.8235223, 334.850373, -3.323166, 0.72782615947575, -0.0948699, 334.8503735, -3.3231659,
 2017-Jun-28 08:00, 2457932.833333333, , ,338.8233526,-12.4915778, 335.774958, -3.333891, 0.72779360696563, -0.0983714, 335.7749582, -3.3338905,
 2017-Jun-28 22:00, 2457933.416666667, , ,339.7039538,-12.1567376, 336.699646, -3.343750, 0.72775987902438, -0.1018476, 336.6996465, -3.3437498,
 2017-Jun-29 12:00, 2457934.000000000, , ,340.5824142,-11.8190864, 337.624440, -3.352741, 0.72772498432793, -0.1052976, 337.6244398, -3.3527410,
 2017-Jun-30 02:00, 2457934.583333333, , ,341.4587875,-11.4787083, 338.549339, -3.360861, 0.72768893185390, -0.1087205, 338.5493395, -3.3608615,
 2017-Jun-30 16:00, 2457935.166666667, , ,342.3331288,-11.1356878, 339.474347, -3.368109, 0.72765173087951, -0.1121154, 339.4743469, -3.3681088,
 2017-Jul-01 06:00, 2457935.750000000, , ,343.2054948,-10.7901088, 340.399463, -3.374481, 0.72761339097952, -0.1154815, 340.3994633, -3.3744810,
 2017-Jul-01 20:00, 2457936.333333333, , ,344.0759436,-10.4420555, 341.324690, -3.379976, 0.72757392202400, -0.1188178, 341.3246901, -3.3799760,
 2017-Jul-02 10:00, 2457936.916666667, , ,344.9445346,-10.0916118, 342.250028, -3.384592, 0.72753333417609, -0.1221236, 342.2500283, -3.3845921,
 2017-Jul-03 00:00, 2457937.500000000, , ,345.8113285, -9.7388614, 343.175479, -3.388328, 0.72749163788967, -0.1253978, 343.1754792, -3.3883279,
 2017-Jul-03 14:00, 2457938.083333333, , ,346.6763873, -9.3838881, 344.101044, -3.391182, 0.72744884390697, -0.1286398, 344.1010439, -3.3911820,
$$EOE
****************************************************************************************************************************************************************
Column meaning:
 
TIME

  Prior to 1962, times are UT1. Dates thereafter are UTC. Any 'b' symbol in
the 1st-column denotes a B.C. date. First-column blank (" ") denotes an A.D.
date. Calendar dates prior to 1582-Oct-15 are in the Julian calendar system.
Later calendar dates are in the Gregorian system.

  Time tags refer to the same instant throughout the solar system, regardless
of where the observer is located. For example, if an observation from the
surface of another body has an output time-tag of 12:31:00 UTC, an Earth-based
time-scale, it refers to the instant on that body simultaneous to 12:31:00 UTC
on Earth.

  The Barycentric Dynamical Time scale (TDB) is used internally as defined by
the planetary equations of motion. Conversion between TDB and the selected
non-uniform UT output time-scale has not been determined for UTC times after
the next July or January 1st. The last known leap-second is used as a constant
over future intervals.

  NOTE: "n.a." in output means quantity "not available" at the print-time.
 
 R.A.___(J2000.0)___DEC. =
   J2000.0 astrometric right ascension and declination of target center.
Adjusted for light-time. Units: DEGREES
 
   hEcl-Lon   hEcl-Lat =
     Geometric heliocentric J2000 ecliptic longitude and latitude of target
center at the instant light leaves it to be observed at print time (print time
minus 1-way light-time).  Units: DEGREES
 
 delta  deldot =
   Range ("delta") and range-rate ("delta-dot") of target center with respect
to the observer at the instant light seen by the observer at print-time would
have left the target center (print-time minus down-leg light-time); the
distance traveled by a light ray emanating from the center of the target and
recorded by the observer at print-time. "deldot" is a projection of the
velocity vector along this ray, the light-time-corrected line-of-sight from the
coordinate center, and indicates relative motion. A positive "deldot" means the
target center is moving away from the observer (coordinate center). A negative
"deldot" means the target center is moving toward the observer.
Units: AU and KM/S
 
 ObsEcLon ObsEcLat =
   Observer-centered J2000 ecliptic longitude and latitude of the target
center's apparent position, adjusted for light-time, the gravitational
deflection of light and stellar aberration. Units: DEGREES


 Computations by ...
     Solar System Dynamics Group, Horizons On-Line Ephemeris System
     4800 Oak Grove Drive, Jet Propulsion Laboratory
     Pasadena, CA  91109   USA
     Information: http://ssd.jpl.nasa.gov/
     Connect    : telnet://ssd.jpl.nasa.gov:6775  (via browser)
                  telnet ssd.jpl.nasa.gov 6775    (via command-line)
     Author     : Jon.Giorgini@jpl.nasa.gov

****************************************************************************************************************************************************************
